pcds,oslaua,lat,long,lsoa21,msoa21
E16 3AR,E09000025,51.510717,0.025445,E01003506,E02000747
E16 3AS,E09000025,51.510672,0.025472,E01003506,E02000747
E16 3AT,E09000025,51.510653,0.026552,E01003515,E02000749
E16 3AU,E09000025,51.51062,0.027919,E01003515,E02000749
E16 3AW,E09000025,51.510856,0.023649,E01003506,E02000747
E16 3AX,E09000025,51.510392,0.027578,E01003515,E02000749
E16 3AY,E09000025,51.511425,0.026615,E01003515,E02000749
E16 3AZ,E09000025,51.510916,0.02799,E01003515,E02000749
E16 3BB,E09000025,51.510218,0.027267,E01003515,E02000749
E16 3BD,E09000025,51.511461,0.023489,E01003515,E02000749
E16 3BE,E09000025,51.511511,0.024759,E01003515,E02000749
E16 3BF,E09000025,51.511659,0.031828,E01003515,E02000749
E16 3BG,E09000025,51.51141,0.025965,E01003515,E02000749
E16 3BH,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3BJ,E09000025,51.511278,0.027358,E01003515,E02000749
E16 3BL,E09000025,51.513704,0.024842,E01003517,E02000749
E16 3BS,E09000025,51.508794,0.015978,E01034210,E02000747
E16 3BT,E09000025,51.509774,0.020186,E01003506,E02000747
E16 3BU,E09000025,51.509985,0.023553,E01003506,E02000747
E16 3BW,E09000025,51.510545,0.037961,E01003514,E02000749
E16 3BX,E09000025,51.509866,0.026272,E01034212,E02000747
E16 3BY,E09000025,51.510195,0.028044,E01003515,E02000749
E16 3BZ,E09000025,51.51012,0.02879,E01003515,E02000749
E16 3DA,E09000025,51.511926,0.032993,E01003512,E02000749
E16 3DB,E09000025,51.510717,0.033227,E01003515,E02000749
E16 3DD,E09000025,51.509519,0.026098,E01003515,E02000749
E16 3DE,E09000025,51.509469,0.028978,E01003515,E02000749
E16 3DG,E09000025,51.519102,-0.005664,E01003497,E02000747
E16 3DH,E09000025,51.510804,0.033418,E01003515,E02000749
E16 3DJ,E09000025,51.511048,0.032319,E01003515,E02000749
E16 3DL,E09000025,51.510581,0.032241,E01003515,E02000749
E16 3DN,E09000025,51.511146,0.02875,E01003515,E02000749
E16 3DP,E09000025,51.511782,0.032511,E01003512,E02000749
E16 3DQ,E09000025,51.510536,0.038508,E01003514,E02000749
E16 3DR,E09000025,51.511462,0.031747,E01003515,E02000749
E16 3DS,E09000025,51.510784,0.030924,E01003515,E02000749
E16 3DT,E09000025,51.511747,0.03088,E01003512,E02000749
E16 3DU,E09000025,51.512018,0.029797,E01003512,E02000749
E16 3DW,E09000025,51.511537,0.028998,E01003512,E02000749
E16 3DX,E09000025,51.512479,0.034819,E01003514,E02000749
E16 3DY,E09000025,51.512674,0.034496,E01003512,E02000749
E16 3DZ,E09000025,51.512792,0.033363,E01003512,E02000749
E16 3EA,E09000025,51.513498,0.033091,E01003519,E02000745
E16 3EB,E09000025,51.51337,0.032207,E01003519,E02000745
E16 3ED,E09000025,51.51199,0.039178,E01003514,E02000749
E16 3EE,E09000025,51.512823,0.024313,E01003515,E02000749
E16 3EF,E09000025,51.512822,0.023866,E01003517,E02000749
E16 3EG,E09000025,51.512809,0.023015,E01003517,E02000749
E16 3EH,E09000025,51.510168,0.040538,E01003515,E02000749
E16 3EJ,E09000025,51.513056,0.023862,E01003517,E02000749
E16 3EL,E09000025,51.511457,0.022163,E01003515,E02000749
E16 3EP,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3EQ,E09000025,51.512865,0.021894,E01003517,E02000749
E16 3ET,E09000025,51.511047,0.041672,E01003514,E02000749
E16 3EU,E09000025,51.510168,0.040538,E01003515,E02000749
E16 3EX,E09000025,51.511661,0.038457,E01003514,E02000749
E16 3EY,E09000025,51.512046,0.035938,E01003514,E02000749
E16 3EZ,E09000025,51.512009,0.038055,E01003514,E02000749
E16 3FB,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3FD,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3FG,E09000025,51.513448,0.032383,E01003519,E02000745
E16 3FH,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3FJ,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3FL,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3FN,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3FP,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3FR,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3FS,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3FT,E09000025,51.519102,-0.005664,E01003497,E02000747
E16 3FW,E09000025,51.511959,0.038874,E01003514,E02000749
E16 3FX,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3GZ,E09000025,51.512132,0.028909,E01003512,E02000749
E16 3HA,E09000025,51.511517,0.040483,E01003514,E02000749
E16 3HB,E09000025,51.510193,0.039098,E01003515,E02000749
E16 3HD,E09000025,51.512127,0.037469,E01003514,E02000749
E16 3HE,E09000025,51.510831,0.038593,E01003514,E02000749
E16 3HF,E09000025,51.511141,0.036258,E01003515,E02000749
E16 3HJ,E09000025,51.512116,0.03708,E01003514,E02000749
E16 3HL,E09000025,51.511362,0.038545,E01003514,E02000749
E16 3HN,E09000025,51.51183,0.034372,E01003512,E02000749
E16 3HP,E09000025,51.512154,0.039056,E01003514,E02000749
E16 3HQ,E09000025,51.511141,0.036258,E01003515,E02000749
E16 3HR,E09000025,51.512602,0.03811,E01003514,E02000749
E16 3HS,E09000025,51.510992,0.035026,E01003515,E02000749
E16 3HT,E09000025,51.511639,0.036064,E01003515,E02000749
E16 3HU,E09000025,51.512603,0.037505,E01003514,E02000749
E16 3HX,E09000025,51.511704,0.033343,E01003512,E02000749
E16 3HY,E09000025,51.510924,0.040456,E01003514,E02000749
E16 3HZ,E09000025,51.510859,0.040079,E01003514,E02000749
E16 3JA,E09000025,51.51111,0.0396,E01003514,E02000749
E16 3JB,E09000025,51.511594,0.039708,E01003514,E02000749
E16 3JH,E09000025,51.513581,0.031423,E01003512,E02000749
E16 3JJ,E09000025,51.514605,0.031483,E01003516,E02000745
E16 3JL,E09000025,51.515198,0.032043,E01003516,E02000745
E16 3JN,E09000025,51.51573,0.03247,E01003516,E02000745
E16 3JP,E09000025,51.513409,0.032006,E01003512,E02000749
E16 3JR,E09000025,51.513988,0.032883,E01003519,E02000745
E16 3JS,E09000025,51.5151,0.036651,E01003518,E02000745
E16 3JT,E09000025,51.514249,0.032851,E01003516,E02000745
E16 3JU,E09000025,51.514988,0.032754,E01003516,E02000745
E16 3JW,E09000025,51.513937,0.030618,E01003512,E02000749
E16 3JX,E09000025,51.515266,0.032824,E01003516,E02000745
E16 3JY,E09000025,51.51637,0.032917,E01003516,E02000745
E16 3JZ,E09000025,51.516329,0.03476,E01003516,E02000745
E16 3LA,E09000025,51.516816,0.034695,E01003516,E02000745
E16 3LB,E09000025,51.517036,0.036506,E01003516,E02000745
E16 3LD,E09000025,51.516116,0.037705,E01003516,E02000745
E16 3LE,E09000025,51.516116,0.037215,E01003516,E02000745
E16 3LF,E09000025,51.516269,0.038721,E01003516,E02000745
E16 3LG,E09000025,51.517391,0.037848,E01003516,E02000745
E16 3LH,E09000025,51.517381,0.039419,E01003518,E02000745
E16 3LJ,E09000025,51.517662,0.038812,E01003516,E02000745
E16 3LL,E09000025,51.517645,0.037211,E01003516,E02000745
E16 3LN,E09000025,51.51788,0.037135,E01003516,E02000745
E16 3LP,E09000025,51.515355,0.036503,E01003518,E02000745
E16 3LQ,E09000025,51.516947,0.038535,E01003516,E02000745
E16 3LR,E09000025,51.515826,0.036294,E01003519,E02000745
E16 3LS,E09000025,51.515317,0.035565,E01003519,E02000745
E16 3LT,E09000025,51.51446,0.035714,E01003519,E02000745
E16 3LU,E09000025,51.514726,0.036965,E01003518,E02000745
E16 3LW,E09000025,51.517097,0.035097,E01003516,E02000745
E16 3LX,E09000025,51.515829,0.033527,E01003516,E02000745
E16 3LY,E09000025,51.516044,0.035151,E01003519,E02000745
E16 3LZ,E09000025,51.516502,0.036742,E01003516,E02000745
E16 3NA,E09000025,51.512808,0.025206,E01003517,E02000749
E16 3NB,E09000025,51.513253,0.029074,E01003515,E02000749
E16 3ND,E09000025,51.512165,0.029098,E01003512,E02000749
E16 3NE,E09000025,51.51229,0.03017,E01003512,E02000749
E16 3NF,E09000025,51.512662,0.031022,E01003512,E02000749
E16 3NG,E09000025,51.512639,0.028211,E01003515,E02000749
E16 3NH,E09000025,51.512612,0.029737,E01003515,E02000749
E16 3NJ,E09000025,51.513184,0.030483,E01003515,E02000749
E16 3NL,E09000025,51.513506,0.03057,E01003512,E02000749
E16 3NN,E09000025,51.513147,0.026922,E01003517,E02000749
E16 3NP,E09000025,51.512404,0.026197,E01003517,E02000749
E16 3NQ,E09000025,51.512891,0.03024,E01003515,E02000749
E16 3NR,E09000025,51.51388,0.02926,E01003512,E02000749
E16 3NS,E09000025,51.513631,0.029076,E01003512,E02000749
E16 3NT,E09000025,51.514201,0.029404,E01003512,E02000749
E16 3NU,E09000025,51.514185,0.026694,E01003512,E02000749
E16 3NW,E09000025,51.512315,0.027187,E01003515,E02000749
E16 3NX,E09000025,51.513952,0.027145,E01003512,E02000749
E16 3NY,E09000025,51.512093,0.02699,E01003515,E02000749
E16 3NZ,E09000025,51.512069,0.027378,E01003515,E02000749
E16 3PA,E09000025,51.512807,0.02473,E01003515,E02000749
E16 3PB,E09000025,51.515424,0.027311,E01003517,E02000749
E16 3PD,E09000025,51.515937,0.024696,E01003517,E02000749
E16 3PE,E09000025,51.515859,0.023497,E01003517,E02000749
E16 3PF,E09000025,51.514696,0.026255,E01003517,E02000749
E16 3PG,E09000025,51.516595,0.024596,E01003517,E02000749
E16 3PH,E09000025,51.513883,0.024908,E01003517,E02000749
E16 3PJ,E09000025,51.511511,0.024759,E01003515,E02000749
E16 3PL,E09000025,51.511922,0.024432,E01003515,E02000749
E16 3PN,E09000025,51.512264,0.023337,E01003517,E02000749
E16 3PP,E09000025,51.515382,0.025046,E01003517,E02000749
E16 3PQ,E09000025,51.51496,0.023457,E01003517,E02000749
E16 3PR,E09000025,51.513138,0.024817,E01003515,E02000749
E16 3PS,E09000025,51.514755,0.029069,E01003512,E02000749
E16 3PT,E09000025,51.514585,0.030084,E01003512,E02000749
E16 3PU,E09000025,51.514355,0.028316,E01003512,E02000749
E16 3PW,E09000025,51.512264,0.023337,E01003517,E02000749
E16 3PX,E09000025,51.514598,0.027736,E01003517,E02000749
E16 3PY,E09000025,51.516118,0.024632,E01003517,E02000749
E16 3PZ,E09000025,51.514037,0.024857,E01003517,E02000749
E16 3QA,E09000025,51.510612,0.019013,E01003506,E02000747
E16 3QB,E09000025,51.511613,0.020945,E01003506,E02000747
E16 3QD,E09000025,51.511965,0.020874,E01033584,E02000747
E16 3QE,E09000025,51.512264,0.023337,E01003517,E02000749
E16 3QF,E09000025,51.512264,0.023337,E01003517,E02000749
E16 3QG,E09000025,51.512289,0.021897,E01003517,E02000749
E16 3QH,E09000025,51.513266,0.023641,E01003517,E02000749
E16 3QJ,E09000025,51.511386,0.018456,E01033584,E02000747
E16 3QL,E09000025,51.513406,0.024382,E01003517,E02000749
E16 3QN,E09000025,51.51243,0.022624,E01003517,E02000749
E16 3QP,E09000025,51.514836,0.030658,E01003512,E02000749
E16 3QQ,E09000025,51.513188,0.021937,E01003517,E02000749
E16 3QR,E09000025,51.514457,0.023939,E01003517,E02000749
E16 3QS,E09000025,51.513847,0.02384,E01003517,E02000749
E16 3QT,E09000025,51.514171,0.023868,E01003517,E02000749
E16 3QU,E09000025,51.516956,0.021916,E01003508,E02000744
E16 3QW,E09000025,51.511883,0.022528,E01003515,E02000749
E16 3QX,E09000025,51.514062,0.023417,E01003517,E02000749
E16 3QY,E09000025,51.513138,0.024817,E01003515,E02000749
E16 3QZ,E09000025,51.513138,0.024817,E01003515,E02000749
E16 3RA,E09000025,51.513455,0.022612,E01003517,E02000749
E16 3RB,E09000025,51.513063,0.029137,E01003515,E02000749
E16 3RD,E09000025,51.510625,0.04677,E01003513,E02000748
E16 3RE,E09000025,51.510598,0.04527,E01003513,E02000748
E16 3RF,E09000025,51.510856,0.044921,E01003513,E02000748
E16 3RG,E09000025,51.510201,0.04273,E01003515,E02000749
E16 3RH,E09000025,51.513327,0.035174,E01003514,E02000749
E16 3RJ,E09000025,51.51379,0.034964,E01003519,E02000745
E16 3RL,E09000025,51.514147,0.035599,E01003519,E02000745
E16 3RN,E09000025,51.515564,0.034279,E01003519,E02000745
E16 3RP,E09000025,51.514706,0.033967,E01003519,E02000745
E16 3RR,E09000025,51.514378,0.034745,E01003519,E02000745
E16 3RS,E09000025,51.515334,0.033548,E01003516,E02000745
E16 3RT,E09000025,51.514139,0.034013,E01003519,E02000745
E16 3RU,E09000025,51.51389,0.036453,E01003514,E02000749
E16 3RW,E09000025,51.515287,0.035203,E01003519,E02000745
E16 3RX,E09000025,51.517136,0.041628,E01003518,E02000745
E16 3RY,E09000025,51.515255,0.033977,E01003519,E02000745
E16 3RZ,E09000025,51.514589,0.035028,E01003519,E02000745
E16 3SA,E09000025,51.511628,0.025802,E01003515,E02000749
E16 3SB,E09000025,51.512274,0.027445,E01003515,E02000749
E16 3SD,E09000025,51.514875,0.030458,E01003512,E02000749
E16 3SE,E09000025,51.511802,0.027179,E01003515,E02000749
E16 3SF,E09000025,51.512093,0.028057,E01003515,E02000749
E16 3SG,E09000025,51.513132,0.026186,E01003512,E02000749
E16 3SH,E09000025,51.514132,0.026101,E01003517,E02000749
E16 3SJ,E09000025,51.514778,0.030857,E01003512,E02000749
E16 3SL,E09000025,51.514424,0.026402,E01003512,E02000749
E16 3SN,E09000025,51.517367,0.041811,E01003518,E02000745
E16 3SP,E09000025,51.518536,0.041287,E01003518,E02000745
E16 3SQ,E09000025,51.513578,0.025889,E01003517,E02000749
E16 3SR,E09000025,51.518478,0.040491,E01003518,E02000745
E16 3SS,E09000025,51.518315,0.039518,E01003518,E02000745
E16 3ST,E09000025,51.517833,0.039324,E01003518,E02000745
E16 3SU,E09000025,51.517561,0.040436,E01003518,E02000745
E16 3SW,E09000025,51.518067,0.041871,E01003518,E02000745
E16 3SX,E09000025,51.515584,0.039339,E01003518,E02000745
E16 3SY,E09000025,51.515264,0.038589,E01003518,E02000745
E16 3SZ,E09000025,51.516479,0.039609,E01003518,E02000745
E16 3TA,E09000025,51.516341,0.040785,E01003518,E02000745
E16 3TB,E09000025,51.515859,0.041643,E01003518,E02000745
E16 3TD,E09000025,51.515333,0.040826,E01003518,E02000745
E16 3TE,E09000025,51.515525,0.04121,E01003518,E02000745
E16 3TF,E09000025,51.515585,0.0398,E01003518,E02000745
E16 3TG,E09000025,51.515604,0.040248,E01003518,E02000745
E16 3TH,E09000025,51.514954,0.040391,E01003518,E02000745
E16 3TJ,E09000025,51.514314,0.039959,E01003518,E02000745
E16 3TL,E09000025,51.513896,0.040719,E01003518,E02000745
E16 3TN,E09000025,51.514101,0.040843,E01003518,E02000745
E16 3TP,E09000025,51.515022,0.041692,E01003518,E02000745
E16 3TQ,E09000025,51.514989,0.039932,E01003518,E02000745
E16 3TR,E09000025,51.511543,0.044173,E01003513,E02000748
E16 3TS,E09000025,51.51144,0.045466,E01003513,E02000748
E16 3TT,E09000025,51.511944,0.04386,E01003513,E02000748
E16 3TU,E09000025,51.510999,0.04389,E01003513,E02000748
E16 3TW,E09000025,51.514156,0.041826,E01003518,E02000745
E16 3TX,E09000025,51.514661,0.040739,E01003518,E02000745
E16 3TY,E09000025,51.511383,0.042509,E01003514,E02000749
E16 3TZ,E09000025,51.512138,0.043076,E01003513,E02000748
E16 3UA,E09000025,51.514761,0.034978,E01003519,E02000745
E16 3UB,E09000025,51.515001,0.038765,E01003518,E02000745
E16 3UD,E09000025,51.515208,0.039264,E01003518,E02000745
E16 3UE,E09000025,51.514711,0.037858,E01003518,E02000745
E16 3UF,E09000025,51.514711,0.037858,E01003518,E02000745
E16 3UG,E09000025,51.513454,0.031994,E01003512,E02000749
E16 3UH,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3UJ,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3UL,E09000025,51.514711,0.037858,E01003518,E02000745
E16 3UN,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3UP,E09000025,51.514711,0.037858,E01003518,E02000745
E16 3UQ,E09000025,51.513454,0.031994,E01003512,E02000749
E16 3UR,E09000025,51.514711,0.037858,E01003518,E02000745
E16 3UT,E09000025,51.513448,0.032383,E01003519,E02000745
E16 3UU,E09000025,51.513448,0.032383,E01003519,E02000745
E16 3UW,E09000025,51.513448,0.032383,E01003519,E02000745
E16 3UX,E09000025,51.513454,0.031994,E01003512,E02000749
E16 3UY,E09000025,51.513448,0.032383,E01003519,E02000745
E16 3UZ,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WA,E09000030,51.519027,-0.058048,E01004322,E02000880
E16 3WB,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WD,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WE,E09000030,51.519027,-0.058048,E01004322,E02000880
E16 3WF,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WG,E09000030,51.519027,-0.058048,E01004322,E02000880
E16 3WH,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WJ,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WN,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WP,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WQ,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WR,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WS,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WT,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WU,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WW,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WX,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3WY,E09000025,51.519102,-0.005664,E01003497,E02000747
E16 3WZ,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3XA,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3XB,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3XD,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3XS,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3XT,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3XU,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3XW,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3XX,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3XY,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3XZ,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3YQ,E09000030,51.513198,-0.028275,E01035694,E02000887
E16 3YT,E09000030,51.519027,-0.058048,E01004322,E02000880
E16 3ZR,E09000030,51.519027,-0.058048,E01004322,E02000880
E16 4AA,E09000025,51.517858,0.017618,E01003508,E02000744
E16 4AB,E09000025,51.517668,0.019253,E01003508,E02000744
E16 4AD,E09000025,51.517996,0.019483,E01003509,E02000744
E16 4AE,E09000025,51.517656,0.020477,E01003509,E02000744
E16 4AF,E09000025,51.51793,0.021772,E01003509,E02000744
E16 4AG,E09000025,51.517727,0.02208,E01003509,E02000744
E16 4AH,E09000025,51.518335,0.021747,E01003509,E02000744
E16 4AJ,E09000025,51.518299,0.01967,E01003509,E02000744
E16 4AL,E09000025,51.518521,0.019838,E01003509,E02000744
E16 4AN,E09000025,51.518559,0.021786,E01003509,E02000744
E16 4AP,E09000025,51.518751,0.020065,E01003509,E02000744
E16 4AQ,E09000025,51.518109,0.021823,E01003509,E02000744
E16 4AR,E09000025,51.518909,0.019783,E01003509,E02000744
E16 4AS,E09000025,51.518434,0.018595,E01003508,E02000744
E16 4AT,E09000025,51.519011,0.020653,E01003509,E02000744
E16 4AU,E09000025,51.519039,0.022138,E01003509,E02000744
E16 4AW,E09000025,51.518793,0.021767,E01003509,E02000744
E16 4AX,E09000025,51.519253,0.02222,E01003509,E02000744
E16 4AY,E09000025,51.51924,0.020893,E01003509,E02000744
E16 4AZ,E09000025,51.52003,0.020957,E01003508,E02000744
E16 4BA,E09000025,51.519854,0.021252,E01003509,E02000744
E16 4BB,E09000025,51.519479,0.021639,E01003509,E02000744
E16 4BD,E09000025,51.519794,0.022676,E01003509,E02000744
E16 4BE,E09000025,51.519749,0.02217,E01003509,E02000744
E16 4BF,E09000025,51.526392,0.003997,E01003500,E02000740
E16 4BG,E09000025,51.518716,0.023133,E01003509,E02000744
E16 4BH,E09000025,51.519404,0.013463,E01003503,E02000743
E16 4BJ,E09000025,51.523024,0.004786,E01003500,E02000740
E16 4BL,E09000025,51.520451,0.004327,E01003497,E02000747
E16 4BN,E09000025,51.517373,0.010217,E01003503,E02000743
E16 4BP,E09000025,51.520386,0.011791,E01003502,E02000743
E16 4BQ,E09000025,51.519484,0.015095,E01003502,E02000743
E16 4BS,E09000025,51.516722,0.004697,E01003497,E02000747
E16 4BT,E09000025,51.517373,0.010217,E01003503,E02000743
E16 4BW,E09000025,51.521254,0.012031,E01003502,E02000743
E16 4BX,E09000025,51.518061,0.011054,E01003502,E02000743
E16 4BY,E09000025,51.516093,0.007249,E01003497,E02000747
E16 4BZ,E09000025,51.516093,0.007249,E01003497,E02000747
E16 4DA,E09000025,51.527924,0.003833,E01003500,E02000740
E16 4DB,E09000025,51.518059,0.016402,E01003502,E02000743
E16 4DD,E09000025,51.518739,0.015524,E01003503,E02000743
E16 4DE,E09000025,51.517755,0.014687,E01003502,E02000743
E16 4DF,E09000025,51.517745,0.016359,E01003502,E02000743
E16 4DG,E09000025,51.516093,0.007249,E01003497,E02000747
E16 4DH,E09000025,51.519148,0.01841,E01003508,E02000744
E16 4DJ,E09000025,51.518328,0.01797,E01003508,E02000744
E16 4DL,E09000025,51.518514,0.018137,E01003508,E02000744
E16 4DN,E09000025,51.519,0.017582,E01003508,E02000744
E16 4DP,E09000025,51.519998,0.019197,E01003508,E02000744
E16 4DQ,E09000025,51.516487,0.007353,E01003497,E02000747
E16 4DR,E09000025,51.519394,0.018248,E01003508,E02000744
E16 4DS,E09000025,51.518903,0.018515,E01003508,E02000744
